,Time,Uptime,CPU1,CPU2,CPU3,CPU4,CPU5,CPU6,RAM,SWAP,EMC,GPU,APE,NVDEC,NVENC,NVJPG,NVJPG1,SE,VIC,Fan pwmfan0,Temp CPU,Temp CV0,Temp CV1,Temp CV2,Temp GPU,Temp SOC0,Temp SOC1,Temp SOC2,Temp tj,Power tj,Power TOT,jetson_clocks,nvp model,time,uptime
0,2023-12-15 04:53:42,11:36:10.010000,10,13,57,20,11,46,0.676259192161599,0.00013384697108487152,0,35.4,OFF,OFF,OFF,OFF,OFF,307200,OFF,70.19607843137256,60.968,-256.0,-256.0,-256.0,61.218,59.031,60.218,60.656,61.218,1837,8306,OFF,15W,2023-12-15 04:53:42.731391,0 days 11:36:10.010000
0,2023-12-15 04:54:42,11:37:10.070000,47,9,9,8,20,42,0.676135279339759,0.00013384697108487152,0,0.0,OFF,OFF,OFF,OFF,OFF,307200,OFF,70.19607843137256,61.218,-256.0,-256.0,-256.0,61.468,59.125,60.312,60.5,61.468,1837,8306,OFF,15W,2023-12-15 04:54:42.755428,0 days 11:37:10.070000
0,2023-12-15 04:55:42,11:38:10.130000,26,64,12,8,27,23,0.6763418007094923,0.00013384697108487152,0,37.0,OFF,OFF,OFF,OFF,OFF,307200,OFF,70.19607843137256,61.562,-256.0,-256.0,-256.0,61.437,59.187,60.375,60.5,61.562,1837,8426,OFF,15W,2023-12-15 04:55:42.787398,0 days 11:38:10.130000
0,2023-12-15 04:56:42,11:39:10.180000,10,8,8,88,8,3,0.6763533031655282,0.00013384697108487152,0,78.1,OFF,OFF,OFF,OFF,OFF,307200,OFF,70.19607843137256,61.156,-256.0,-256.0,-256.0,61.406,59.062,60.218,60.468,61.406,1837,8346,OFF,15W,2023-12-15 04:56:42.845313,0 days 11:39:10.180000
0,2023-12-15 04:57:42,11:40:10.240000,11,19,19,11,14,81,0.6765781238971367,0.00013384697108487152,0,0.0,OFF,OFF,OFF,OFF,OFF,307200,OFF,70.19607843137256,61.187,-256.0,-256.0,-256.0,61.781,59.093,60.281,60.5,61.781,1837,8506,OFF,15W,2023-12-15 04:57:42.859423,0 days 11:40:10.240000
0,2023-12-15 04:58:42,11:41:10.300000,9,30,68,6,6,8,0.6768269952186382,0.00013384697108487152,0,0.0,OFF,OFF,OFF,OFF,OFF,307200,OFF,70.19607843137256,60.968,-256.0,-256.0,-256.0,61.406,59.093,60.187,60.593,61.406,1837,8346,OFF,15W,2023-12-15 04:58:42.937015,0 days 11:41:10.300000
0,2023-12-15 04:59:43,11:42:10.360000,30,47,16,22,41,20,0.6756971403325779,0.00013384697108487152,0,0.0,OFF,OFF,OFF,OFF,OFF,307200,OFF,70.19607843137256,61.187,-256.0,-256.0,-256.0,61.75,59.031,60.187,60.625,61.75,1837,8546,OFF,15W,2023-12-15 04:59:43.009952,0 days 11:42:10.360000
0,2023-12-15 05:00:43,11:43:10.420000,9,8,61,16,16,20,0.6753844826639688,0.00013384697108487152,0,5.6,OFF,OFF,OFF,OFF,OFF,307200,OFF,70.19607843137256,61.062,-256.0,-256.0,-256.0,61.812,58.937,60.125,60.5,61.812,1837,8386,OFF,15W,2023-12-15 05:00:43.079384,0 days 11:43:10.420000
0,2023-12-15 05:01:43,11:44:10.480000,10,14,81,9,20,19,0.6749698714077699,0.00013384697108487152,0,37.2,OFF,OFF,OFF,OFF,OFF,307200,OFF,70.19607843137256,61.562,-256.0,-256.0,-256.0,61.656,59.0,60.25,60.625,61.656,1837,8466,OFF,15W,2023-12-15 05:01:43.152607,0 days 11:44:10.480000
0,2023-12-15 05:02:43,11:45:10.540000,10,11,87,4,7,15,0.6751905094280927,0.00013384697108487152,0,69.4,OFF,OFF,OFF,OFF,OFF,307200,OFF,70.19607843137256,61.125,-256.0,-256.0,-256.0,61.281,59.062,60.187,60.531,61.281,1837,8306,OFF,15W,2023-12-15 05:02:43.219373,0 days 11:45:10.540000
0,2023-12-15 05:03:43,11:46:10.600000,18,11,74,12,15,18,0.6773853871752844,0.00013384697108487152,0,71.9,OFF,OFF,OFF,OFF,OFF,307200,OFF,70.19607843137256,61.625,-256.0,-256.0,-256.0,61.437,59.218,60.187,60.625,61.625,1837,8586,OFF,15W,2023-12-15 05:03:43.300036,0 days 11:46:10.600000
0,2023-12-15 05:04:43,11:47:10.650000,8,7,13,89,5,8,0.6750681651229847,0.00013384697108487152,0,98.7,OFF,OFF,OFF,OFF,OFF,307200,OFF,70.19607843137256,61.156,-256.0,-256.0,-256.0,61.5,59.0,60.156,60.656,61.5,1797,8226,OFF,15W,2023-12-15 05:04:43.373423,0 days 11:47:10.650000
0,2023-12-15 05:05:43,11:48:10.710000,12,5,9,10,6,88,0.6754812078624516,0.00013384697108487152,0,34.0,OFF,OFF,OFF,OFF,OFF,307200,OFF,70.19607843137256,61.187,-256.0,-256.0,-256.0,61.656,59.0,60.187,60.437,61.656,1837,8266,OFF,15W,2023-12-15 05:05:43.452246,0 days 11:48:10.710000
0,2023-12-15 05:06:43,11:49:10.770000,21,12,6,52,45,7,0.6757075971107922,0.00013384697108487152,0,18.6,OFF,OFF,OFF,OFF,OFF,307200,OFF,70.19607843137256,61.062,-256.0,-256.0,-256.0,61.531,59.0,60.093,60.562,61.531,1837,8426,OFF,15W,2023-12-15 05:06:43.530638,0 days 11:49:10.770000
0,2023-12-15 05:07:43,11:50:10.830000,70,3,7,11,14,17,0.6762110909818131,0.00013384697108487152,0,78.2,OFF,OFF,OFF,OFF,OFF,307200,OFF,70.19607843137256,61.25,-256.0,-256.0,-256.0,61.5,59.187,60.093,60.468,61.5,1837,8266,OFF,15W,2023-12-15 05:07:43.574732,0 days 11:50:10.830000
0,2023-12-15 05:08:43,11:51:10.890000,69,32,20,6,12,9,0.6757975254034356,0.00013384697108487152,0,83.6,OFF,OFF,OFF,OFF,OFF,307200,OFF,70.19607843137256,61.093,-256.0,-256.0,-256.0,61.562,59.156,60.25,60.625,61.562,1797,8266,OFF,15W,2023-12-15 05:08:43.655425,0 days 11:51:10.890000
0,2023-12-15 05:09:43,11:52:10.950000,27,21,46,20,9,7,0.6747978574061438,0.00013384697108487152,0,0.0,OFF,OFF,OFF,OFF,OFF,307200,OFF,70.19607843137256,61.093,-256.0,-256.0,-256.0,61.625,59.125,60.187,60.687,61.406,1837,8306,OFF,15W,2023-12-15 05:09:43.683376,0 days 11:52:10.950000
0,2023-12-15 05:10:43,11:53:11,10,10,20,85,23,9,0.675015881231913,0.00013384697108487152,0,98.8,OFF,OFF,OFF,OFF,OFF,307200,OFF,70.19607843137256,61.406,-256.0,-256.0,-256.0,61.718,59.156,60.406,60.5,61.718,1837,8346,OFF,15W,2023-12-15 05:10:43.763411,0 days 11:53:11
0,2023-12-15 05:11:43,11:54:11.060000,10,11,84,9,9,9,0.6754942788352195,0.00013384697108487152,0,66.3,OFF,OFF,OFF,OFF,OFF,307200,OFF,70.19607843137256,61.156,-256.0,-256.0,-256.0,61.437,59.0,60.156,60.656,61.437,1837,8306,OFF,15W,2023-12-15 05:11:43.841212,0 days 11:54:11.060000
0,2023-12-15 05:12:43,11:55:11.120000,12,40,38,27,16,21,0.6754791165068087,0.00013384697108487152,0,98.8,OFF,OFF,OFF,OFF,OFF,307200,OFF,70.19607843137256,61.25,-256.0,-256.0,-256.0,61.406,59.156,60.375,60.5,61.531,1837,8386,OFF,15W,2023-12-15 05:12:43.911420,0 days 11:55:11.120000
0,2023-12-15 05:13:43,11:56:11.180000,8,12,8,85,8,5,0.6753719345301116,0.00013384697108487152,0,5.7,OFF,OFF,OFF,OFF,OFF,307200,OFF,70.19607843137256,61.187,-256.0,-256.0,-256.0,61.468,59.093,60.187,60.625,61.468,1837,8346,OFF,15W,2023-12-15 05:13:43.951382,0 days 11:56:11.180000
0,2023-12-15 05:14:44,11:57:11.240000,10,30,82,22,9,9,0.6756558360586311,0.00013384697108487152,0,3.4,OFF,OFF,OFF,OFF,OFF,307200,OFF,70.19607843137256,61.468,-256.0,-256.0,-256.0,61.687,59.093,60.156,60.656,61.687,1837,8466,OFF,15W,2023-12-15 05:14:44.023743,0 days 11:57:11.240000
0,2023-12-15 05:15:44,11:58:11.290000,8,41,8,59,11,6,0.6761661268354914,0.00013384697108487152,0,0.0,OFF,OFF,OFF,OFF,OFF,307200,OFF,70.19607843137256,61.218,-256.0,-256.0,-256.0,61.5,59.125,60.375,60.625,61.5,1837,8346,OFF,15W,2023-12-15 05:15:44.095399,0 days 11:58:11.290000
0,2023-12-15 05:16:44,11:59:11.360000,24,62,14,30,9,19,0.6752626611977717,0.00013384697108487152,0,24.6,OFF,OFF,OFF,OFF,OFF,307200,OFF,70.19607843137256,61.187,-256.0,-256.0,-256.0,61.218,59.125,60.25,60.656,61.406,1837,8346,OFF,15W,2023-12-15 05:16:44.120927,0 days 11:59:11.360000
0,2023-12-15 05:17:44,12:00:11.410000,12,8,89,5,6,10,0.6749892164474665,0.00013384697108487152,0,18.4,OFF,OFF,OFF,OFF,OFF,307200,OFF,70.19607843137256,61.25,-256.0,-256.0,-256.0,61.25,59.25,60.125,60.562,61.25,1837,8186,OFF,15W,2023-12-15 05:17:44.195405,0 days 12:00:11.410000
0,2023-12-15 05:18:44,12:01:11.470000,34,14,10,28,23,51,0.6752474988693609,0.00013384697108487152,0,30.9,OFF,OFF,OFF,OFF,OFF,307200,OFF,70.19607843137256,61.187,-256.0,-256.0,-256.0,61.562,59.093,60.25,60.625,61.562,1837,8386,OFF,15W,2023-12-15 05:18:44.218715,0 days 12:01:11.470000
0,2023-12-15 05:19:44,12:02:11.530000,18,30,20,44,10,11,0.675184235361164,0.00013384697108487152,0,43.3,OFF,OFF,OFF,OFF,OFF,307200,OFF,70.19607843137256,61.187,-256.0,-256.0,-256.0,61.5,59.125,60.312,60.625,61.5,1797,8226,OFF,15W,2023-12-15 05:19:44.291376,0 days 12:02:11.530000
0,2023-12-15 05:20:44,12:03:11.590000,11,11,84,27,8,20,0.6759240524198292,0.00013384697108487152,0,22.2,OFF,OFF,OFF,OFF,OFF,307200,OFF,70.19607843137256,61.468,-256.0,-256.0,-256.0,61.437,59.218,60.406,60.718,61.468,1837,8426,OFF,15W,2023-12-15 05:20:44.355419,0 days 12:03:11.590000
0,2023-12-15 05:21:44,12:04:11.650000,13,85,8,7,9,13,0.6751099922358422,0.00013384697108487152,0,18.4,OFF,OFF,OFF,OFF,OFF,307200,OFF,70.19607843137256,61.25,-256.0,-256.0,-256.0,61.593,59.187,60.312,60.625,61.593,1797,8186,OFF,15W,2023-12-15 05:21:44.427528,0 days 12:04:11.650000
0,2023-12-15 05:22:44,12:05:11.710000,11,83,30,10,19,7,0.6756866835543635,0.00013384697108487152,0,12.9,OFF,OFF,OFF,OFF,OFF,307200,OFF,70.19607843137256,61.437,-256.0,-256.0,-256.0,61.562,59.218,60.093,60.593,61.562,1837,8586,OFF,15W,2023-12-15 05:22:44.503395,0 days 12:05:11.710000
0,2023-12-15 05:23:44,12:06:11.770000,19,5,6,14,10,77,0.6749615059851984,0.00013384697108487152,0,37.2,OFF,OFF,OFF,OFF,OFF,307200,OFF,70.19607843137256,61.125,-256.0,-256.0,-256.0,61.343,59.156,60.25,60.656,61.343,1797,8186,OFF,15W,2023-12-15 05:23:44.539412,0 days 12:06:11.770000
0,2023-12-15 05:24:44,12:07:11.820000,12,20,6,8,8,88,0.676468327725886,0.00013384697108487152,0,0.0,OFF,OFF,OFF,OFF,OFF,307200,OFF,70.19607843137256,61.312,-256.0,-256.0,-256.0,61.875,59.312,60.187,60.687,61.531,1837,8546,OFF,15W,2023-12-15 05:24:44.615429,0 days 12:07:11.820000
0,2023-12-15 05:25:44,12:08:11.880000,20,16,60,9,9,27,0.6754958473519517,0.00013384697108487152,0,95.5,OFF,OFF,OFF,OFF,OFF,307200,OFF,70.19607843137256,61.156,-256.0,-256.0,-256.0,61.781,59.156,60.312,60.687,61.406,1837,8306,OFF,15W,2023-12-15 05:25:44.691403,0 days 12:08:11.880000
0,2023-12-15 05:26:44,12:09:11.940000,6,13,39,54,9,8,0.6747858321111974,0.00013384697108487152,0,18.8,OFF,OFF,OFF,OFF,OFF,307200,OFF,70.19607843137256,61.156,-256.0,-256.0,-256.0,61.5,59.093,60.218,60.656,61.5,1837,8186,OFF,15W,2023-12-15 05:26:44.769134,0 days 12:09:11.940000
0,2023-12-15 05:27:44,12:10:12,21,9,9,21,11,77,0.6754984615465052,0.00013384697108487152,0,61.8,OFF,OFF,OFF,OFF,OFF,307200,OFF,70.19607843137256,61.156,-256.0,-256.0,-256.0,61.531,59.156,60.281,60.625,61.531,1837,8266,OFF,15W,2023-12-15 05:27:44.786207,0 days 12:10:12
0,2023-12-15 05:28:44,12:11:12.060000,9,86,4,10,10,9,0.6755517911153984,0.00013384697108487152,0,21.3,OFF,OFF,OFF,OFF,OFF,307200,OFF,70.19607843137256,61.218,-256.0,-256.0,-256.0,61.343,59.156,60.218,60.562,61.343,1837,8186,OFF,15W,2023-12-15 05:28:44.866894,0 days 12:11:12.060000
0,2023-12-15 05:29:44,12:12:12.110000,47,21,12,46,7,24,0.675378731435951,0.00013384697108487152,0,0.0,OFF,OFF,OFF,OFF,OFF,307200,OFF,70.19607843137256,61.312,-256.0,-256.0,-256.0,61.75,59.312,60.375,60.593,61.531,1837,8386,OFF,15W,2023-12-15 05:29:44.888370,0 days 12:12:12.110000
0,2023-12-15 05:30:44,12:13:12.170000,8,15,9,38,9,51,0.675428401132469,0.00013384697108487152,0,18.9,OFF,OFF,OFF,OFF,OFF,307200,OFF,70.19607843137256,61.093,-256.0,-256.0,-256.0,61.75,59.156,60.25,60.687,61.75,1837,8226,OFF,15W,2023-12-15 05:30:44.961013,0 days 12:13:12.170000
0,2023-12-15 05:31:45,12:14:12.230000,13,8,28,58,33,18,0.6750859416459492,0.00013384697108487152,0,60.7,OFF,OFF,OFF,OFF,OFF,307200,OFF,70.19607843137256,61.406,-256.0,-256.0,-256.0,61.562,59.187,60.312,60.718,61.406,1837,8346,OFF,15W,2023-12-15 05:31:45.035608,0 days 12:14:12.230000
0,2023-12-15 05:32:45,12:15:12.290000,14,48,46,6,9,7,0.6751722100662175,0.00013384697108487152,0,37.0,OFF,OFF,OFF,OFF,OFF,307200,OFF,70.19607843137256,61.156,-256.0,-256.0,-256.0,61.375,59.156,60.312,60.687,61.375,1837,8226,OFF,15W,2023-12-15 05:32:45.107641,0 days 12:15:12.290000
0,2023-12-15 05:33:45,12:16:12.340000,10,24,53,45,18,8,0.6752574328086645,0.00013384697108487152,0,37.7,OFF,OFF,OFF,OFF,OFF,307200,OFF,70.19607843137256,61.468,-256.0,-256.0,-256.0,61.656,59.25,60.187,60.687,61.656,1837,8346,OFF,15W,2023-12-15 05:33:45.164005,0 days 12:16:12.340000
0,2023-12-15 05:34:45,12:17:12.400000,12,6,35,65,9,7,0.6756720440648634,0.00013384697108487152,0,62.0,OFF,OFF,OFF,OFF,OFF,307200,OFF,70.19607843137256,61.406,-256.0,-256.0,-256.0,61.875,59.125,60.281,60.75,61.875,1837,8226,OFF,15W,2023-12-15 05:34:45.244038,0 days 12:17:12.400000
0,2023-12-15 05:35:45,12:18:12.460000,22,31,7,44,22,36,0.6754937559963088,0.00013384697108487152,0,22.8,OFF,OFF,OFF,OFF,OFF,307200,OFF,70.19607843137256,61.375,-256.0,-256.0,-256.0,61.656,59.312,60.468,60.75,61.656,1837,8426,OFF,15W,2023-12-15 05:35:45.264565,0 days 12:18:12.460000
0,2023-12-15 05:36:45,12:19:12.520000,10,8,7,10,79,20,0.6759125499637934,0.00013384697108487152,0,12.4,OFF,OFF,OFF,OFF,OFF,307200,OFF,70.19607843137256,61.187,-256.0,-256.0,-256.0,61.625,59.125,60.218,60.656,61.625,1837,8306,OFF,15W,2023-12-15 05:36:45.316150,0 days 12:19:12.520000
0,2023-12-15 05:37:45,12:20:12.570000,29,17,20,10,35,49,0.6762921310129743,0.00013384697108487152,0,13.7,OFF,OFF,OFF,OFF,OFF,307200,OFF,70.19607843137256,61.312,-256.0,-256.0,-256.0,61.656,59.281,60.375,60.5,61.656,1837,8466,OFF,15W,2023-12-15 05:37:45.331381,0 days 12:20:12.570000
0,2023-12-15 05:38:45,12:21:12.630000,80,18,5,8,5,10,0.6763167044417779,0.00013384697108487152,0,18.8,OFF,OFF,OFF,OFF,OFF,307200,OFF,70.19607843137256,61.312,-256.0,-256.0,-256.0,61.625,59.156,60.312,60.625,61.406,1797,8186,OFF,15W,2023-12-15 05:38:45.405080,0 days 12:21:12.630000
0,2023-12-15 05:39:45,12:22:12.690000,20,11,89,20,9,6,0.6754362437161299,0.00013384697108487152,0,2.6,OFF,OFF,OFF,OFF,OFF,307200,OFF,70.19607843137256,61.531,-256.0,-256.0,-256.0,61.593,59.093,60.25,60.687,61.593,1837,8586,OFF,15W,2023-12-15 05:39:45.475392,0 days 12:22:12.690000
0,2023-12-15 05:40:45,12:23:12.750000,8,4,89,13,9,7,0.6752359964133251,0.00013384697108487152,0,0.0,OFF,OFF,OFF,OFF,OFF,307200,OFF,70.19607843137256,61.343,-256.0,-256.0,-256.0,61.593,59.312,60.187,60.625,61.593,1837,8386,OFF,15W,2023-12-15 05:40:45.547994,0 days 12:23:12.750000
0,2023-12-15 05:41:45,12:24:12.810000,20,8,89,7,10,12,0.677100962807854,0.00013384697108487152,0,0.0,OFF,OFF,OFF,OFF,OFF,307200,OFF,70.19607843137256,61.531,-256.0,-256.0,-256.0,61.593,59.187,60.375,60.687,61.593,1837,8546,OFF,15W,2023-12-15 05:41:45.619420,0 days 12:24:12.810000
0,2023-12-15 05:42:45,12:25:12.870000,13,76,21,8,7,12,0.6759036617023112,0.00013384697108487152,0,24.2,OFF,OFF,OFF,OFF,OFF,307200,OFF,70.19607843137256,61.281,-256.0,-256.0,-256.0,61.781,59.375,60.218,60.531,61.781,1837,8346,OFF,15W,2023-12-15 05:42:45.651258,0 days 12:25:12.870000
0,2023-12-15 05:43:45,12:26:12.930000,11,6,14,8,89,10,0.6767412496372806,0.00013384697108487152,0,25.7,OFF,OFF,OFF,OFF,OFF,307200,OFF,70.19607843137256,61.718,-256.0,-256.0,-256.0,61.718,59.125,60.218,60.656,61.718,1837,8426,OFF,15W,2023-12-15 05:43:45.729242,0 days 12:26:12.930000
0,2023-12-15 05:44:45,12:27:12.990000,25,31,13,9,56,12,0.67557479602747,0.00013384697108487152,0,5.7,OFF,OFF,OFF,OFF,OFF,307200,OFF,70.19607843137256,61.562,-256.0,-256.0,-256.0,61.656,59.156,60.312,60.718,61.656,1837,8386,OFF,15W,2023-12-15 05:44:45.750517,0 days 12:27:12.990000
0,2023-12-15 05:45:45,12:28:13.050000,10,69,29,12,5,8,0.6760882238377944,0.00013384697108487152,0,5.5,OFF,OFF,OFF,OFF,OFF,307200,OFF,70.19607843137256,61.25,-256.0,-256.0,-256.0,61.687,59.218,60.343,60.656,61.687,1837,8346,OFF,15W,2023-12-15 05:45:45.825479,0 days 12:28:13.050000
0,2023-12-15 05:46:45,12:29:13.100000,10,10,86,21,18,9,0.6751486823152353,0.00013384697108487152,0,18.4,OFF,OFF,OFF,OFF,OFF,307200,OFF,70.19607843137256,61.218,-256.0,-256.0,-256.0,61.687,59.125,60.281,60.656,61.687,1837,8346,OFF,15W,2023-12-15 05:46:45.887441,0 days 12:29:13.100000
0,2023-12-15 05:47:45,12:30:13.160000,17,79,11,13,6,7,0.6754979387075944,0.00013384697108487152,0,31.6,OFF,OFF,OFF,OFF,OFF,307200,OFF,70.19607843137256,61.437,-256.0,-256.0,-256.0,61.625,59.281,60.406,60.687,61.625,1837,8386,OFF,15W,2023-12-15 05:47:45.963402,0 days 12:30:13.160000
0,2023-12-15 05:48:46,12:31:13.220000,11,60,39,10,20,17,0.6757138711777207,0.00013384697108487152,0,98.8,OFF,OFF,OFF,OFF,OFF,307200,OFF,70.19607843137256,61.187,-256.0,-256.0,-256.0,61.468,59.187,60.343,60.75,61.468,1837,8266,OFF,15W,2023-12-15 05:48:46.036257,0 days 12:31:13.220000
0,2023-12-15 05:49:46,12:32:13.280000,12,7,9,15,83,5,0.675273117975986,0.00013384697108487152,0,95.5,OFF,OFF,OFF,OFF,OFF,307200,OFF,70.19607843137256,61.656,-256.0,-256.0,-256.0,61.812,59.125,60.281,60.562,61.812,1837,8266,OFF,15W,2023-12-15 05:49:46.115387,0 days 12:32:13.280000
0,2023-12-15 05:50:46,12:33:13.340000,30,18,26,21,16,52,0.6754613399838443,0.00013384697108487152,0,1.1,OFF,OFF,OFF,OFF,OFF,307200,OFF,70.19607843137256,61.25,-256.0,-256.0,-256.0,61.656,59.156,60.312,60.75,61.656,1837,8386,OFF,15W,2023-12-15 05:50:46.190836,0 days 12:33:13.340000
0,2023-12-15 05:51:46,12:34:13.400000,18,40,8,7,44,13,0.6756129632679523,0.00013384697108487152,0,94.0,OFF,OFF,OFF,OFF,OFF,307200,OFF,70.19607843137256,61.5,-256.0,-256.0,-256.0,61.593,59.125,60.281,60.718,61.593,1837,8306,OFF,15W,2023-12-15 05:51:46.218541,0 days 12:34:13.400000
0,2023-12-15 05:52:46,12:35:13.450000,22,7,10,6,89,24,0.6764332975188679,0.00013384697108487152,0,22.0,OFF,OFF,OFF,OFF,OFF,307200,OFF,70.19607843137256,61.406,-256.0,-256.0,-256.0,61.718,59.406,60.437,60.531,61.718,1837,8386,OFF,15W,2023-12-15 05:52:46.293353,0 days 12:35:13.450000
0,2023-12-15 05:53:46,12:36:13.510000,8,22,69,12,9,9,0.6745693768021603,0.00013384697108487152,0,68.7,OFF,OFF,OFF,OFF,OFF,307200,OFF,70.19607843137256,61.187,-256.0,-256.0,-256.0,61.437,59.187,60.375,60.687,61.437,1837,8306,OFF,15W,2023-12-15 05:53:46.363419,0 days 12:36:13.510000
0,2023-12-15 05:54:46,12:37:13.570000,8,9,9,37,68,21,0.6750451602109132,0.00013384697108487152,0,16.0,OFF,OFF,OFF,OFF,OFF,307200,OFF,70.19607843137256,61.375,-256.0,-256.0,-256.0,61.5,59.312,60.406,60.656,61.5,1837,8306,OFF,15W,2023-12-15 05:54:46.427427,0 days 12:37:13.570000
0,2023-12-15 05:55:46,12:38:13.630000,26,9,6,9,32,52,0.6754336295215763,0.00013384697108487152,0,75.1,OFF,OFF,OFF,OFF,OFF,307200,OFF,70.19607843137256,61.312,-256.0,-256.0,-256.0,61.531,59.187,60.312,60.781,61.625,1837,8306,OFF,15W,2023-12-15 05:55:46.477946,0 days 12:38:13.630000
0,2023-12-15 05:56:46,12:39:13.680000,25,11,19,6,89,10,0.6755795015776664,0.00013384697108487152,0,69.7,OFF,OFF,OFF,OFF,OFF,307200,OFF,70.19607843137256,61.281,-256.0,-256.0,-256.0,61.406,59.25,60.343,60.656,61.593,1837,8386,OFF,15W,2023-12-15 05:56:46.547395,0 days 12:39:13.680000
0,2023-12-15 05:57:46,12:40:13.740000,19,11,23,16,46,17,0.6757682464244354,0.00013384697108487152,0,14.4,OFF,OFF,OFF,OFF,OFF,307200,OFF,70.19607843137256,61.312,-256.0,-256.0,-256.0,61.718,59.218,60.375,60.781,61.718,1837,8226,OFF,15W,2023-12-15 05:57:46.619396,0 days 12:40:13.740000
0,2023-12-15 05:58:46,12:41:13.800000,21,22,16,9,41,51,0.6754644770173086,0.00013384697108487152,0,25.5,OFF,OFF,OFF,OFF,OFF,307200,OFF,70.19607843137256,61.437,-256.0,-256.0,-256.0,61.687,59.312,60.406,60.656,61.687,1837,8386,OFF,15W,2023-12-15 05:58:46.651480,0 days 12:41:13.800000
0,2023-12-15 05:59:46,12:42:13.850000,7,8,86,6,10,8,0.6756699527092205,0.00013384697108487152,0,98.9,OFF,OFF,OFF,OFF,OFF,307200,OFF,70.19607843137256,61.25,-256.0,-256.0,-256.0,61.531,59.312,60.343,60.687,61.531,1837,8226,OFF,15W,2023-12-15 05:59:46.701188,0 days 12:42:13.850000
0,2023-12-15 06:00:46,12:43:13.910000,10,88,23,7,22,8,0.6760165949070261,0.00013384697108487152,0,18.5,OFF,OFF,OFF,OFF,OFF,307200,OFF,70.19607843137256,61.468,-256.0,-256.0,-256.0,61.718,59.312,60.531,60.687,61.625,1837,8546,OFF,15W,2023-12-15 06:00:46.771396,0 days 12:43:13.910000
0,2023-12-15 06:01:46,12:44:13.970000,7,17,38,7,57,4,0.6752150828568964,0.00013384697108487152,0,84.4,OFF,OFF,OFF,OFF,OFF,307200,OFF,70.19607843137256,61.312,-256.0,-256.0,-256.0,61.593,59.312,60.375,60.718,61.593,1837,8266,OFF,15W,2023-12-15 06:01:46.849870,0 days 12:44:13.970000
0,2023-12-15 06:02:46,12:45:14.030000,33,17,13,9,67,16,0.6751685501938425,0.00013384697108487152,0,0.0,OFF,OFF,OFF,OFF,OFF,307200,OFF,70.19607843137256,61.593,-256.0,-256.0,-256.0,62.0,59.312,60.437,60.906,61.812,1876,8586,OFF,15W,2023-12-15 06:02:46.919802,0 days 12:45:14.030000
0,2023-12-15 06:03:46,12:46:14.090000,41,33,16,9,7,20,0.6752584784864859,0.00013384697108487152,0,84.6,OFF,OFF,OFF,OFF,OFF,307200,OFF,70.19607843137256,61.312,-256.0,-256.0,-256.0,61.562,59.312,60.375,60.812,61.562,1837,8306,OFF,15W,2023-12-15 06:03:46.998104,0 days 12:46:14.090000
0,2023-12-15 06:04:47,12:47:14.150000,21,12,27,14,73,10,0.6783071521748791,0.00013384697108487152,0,81.0,OFF,OFF,OFF,OFF,OFF,307200,OFF,70.19607843137256,61.562,-256.0,-256.0,-256.0,61.5,59.25,60.375,60.875,61.562,1876,8586,OFF,15W,2023-12-15 06:04:47.071430,0 days 12:47:14.150000
0,2023-12-15 06:05:47,12:48:14.210000,6,10,64,7,28,13,0.6759193468696327,0.00013384697108487152,0,0.0,OFF,OFF,OFF,OFF,OFF,307200,OFF,70.19607843137256,61.468,-256.0,-256.0,-256.0,61.781,59.406,60.468,60.75,61.781,1837,8426,OFF,15W,2023-12-15 06:05:47.106420,0 days 12:48:14.210000
0,2023-12-15 06:06:47,12:49:14.260000,14,17,10,23,78,6,0.6779218198976804,0.00013384697108487152,0,0.0,OFF,OFF,OFF,OFF,OFF,307200,OFF,70.19607843137256,61.593,-256.0,-256.0,-256.0,61.781,59.25,60.406,60.906,61.781,1876,8586,OFF,15W,2023-12-15 06:06:47.183415,0 days 12:49:14.260000
0,2023-12-15 06:07:47,12:50:14.320000,7,11,90,9,12,6,0.6759292808089363,0.00013384697108487152,0,84.7,OFF,OFF,OFF,OFF,OFF,307200,OFF,70.19607843137256,61.718,-256.0,-256.0,-256.0,61.812,59.343,60.281,60.812,61.718,1837,8306,OFF,15W,2023-12-15 06:07:47.259429,0 days 12:50:14.320000
0,2023-12-15 06:08:47,12:51:14.380000,11,11,5,88,10,7,0.6764097697678857,0.00013384697108487152,0,33.4,OFF,OFF,OFF,OFF,OFF,307200,OFF,70.19607843137256,61.531,-256.0,-256.0,-256.0,61.687,59.406,60.437,60.781,61.687,1837,8466,OFF,15W,2023-12-15 06:08:47.329843,0 days 12:51:14.380000
0,2023-12-15 06:09:47,12:52:14.440000,17,35,29,38,13,10,0.6752250167962001,0.00013384697108487152,0,0.0,OFF,OFF,OFF,OFF,OFF,307200,OFF,70.19607843137256,61.375,-256.0,-256.0,-256.0,61.75,59.218,60.437,60.812,61.75,1837,8386,OFF,15W,2023-12-15 06:09:47.399363,0 days 12:52:14.440000
0,2023-12-15 06:10:47,12:53:14.500000,10,8,19,14,56,26,0.6761195941724375,0.00013384697108487152,0,5.9,OFF,OFF,OFF,OFF,OFF,307200,OFF,70.19607843137256,61.75,-256.0,-256.0,-256.0,61.687,59.468,60.531,60.781,61.75,1837,8426,OFF,15W,2023-12-15 06:10:47.480225,0 days 12:53:14.500000
